pair_id,kalshi_ticker,direction,exit_reason,category,live_pnl,sim_pnl,lr_pred,xgb_pred,avg_pred,actual_change,matched
kxvotehubtrumpupdown26apr16-0xd2e96e78,KXVOTEHUBTRUMPUPDOWN-26APR16,long_spread,RESOLUTION_EXIT,other,0.0,0.0,-0.33500000000001046,-0.32582688331604004,-0.3304134416580252,0.0,True
kxkatzout26jan0127jan01-0xb25a93dc,KXKATZOUT-26JAN01-27JAN01,short_spread,RESOLUTION_EXIT,other,0.0,0.0,0.433500000000005,0.43367868661880493,0.43358934330940496,0.0,True
kxtechlayoff26mar20-0x74f19011,KXTECHLAYOFF-26MAR-2.0,long_spread,RESOLUTION_EXIT,other,0.010000000000000009,-0.010000000000000009,-0.5199999999999964,-0.52222740650177,-0.5211137032508832,0.010000000000000009,True
kxgdp26apr30t15-0xbf7d903a,KXGDP-26APR30-T1.5,short_spread,MOMENTUM,gdp,-0.06650000000000023,0.06650000000000023,0.5414999999999985,0.5430982708930969,0.5422991354465477,0.06650000000000023,True
kxukcpiyoy26apr22t35-0xbef75184,KXUKCPIYOY-26APR22-T3.5,long_spread,TIME_STOP,inflation,-0.0050000000000001155,0.0050000000000001155,-0.5950000000000099,-0.5896109342575073,-0.5923054671287586,-0.0050000000000001155,True
kxcacpiyoy26apr20t21-0x29c639f7,KXCACPIYOY-26APR20-T2.1,short_spread,TIME_STOP,inflation,0.008500000000000063,-0.008500000000000063,0.7355000000000007,0.7346825003623962,0.7350912501811985,-0.008500000000000063,True
kxcacpiyoy26apr20t25-0x29c639f7,KXCACPIYOY-26APR20-T2.5,short_spread,TIME_STOP,inflation,0.058499999999999996,-0.058499999999999996,0.4355000000000005,0.43372419476509094,0.4346120973825457,-0.058499999999999996,True
kxtruthsocial26apr18t80-0xfe0744d8,KXTRUTHSOCIAL-26APR18-T80,long_spread,TIME_STOP,other,0.015000000000000013,-0.015000000000000013,-0.5050000000000145,-0.5026840567588806,-0.5038420283794476,0.015000000000000013,True
kxukcpiyoy26apr22t3-0x1f61db83,KXUKCPIYOY-26APR22-T3,short_spread,TIME_STOP,inflation,0.0,0.0,0.3449999999999847,0.33995676040649414,0.3424783802032394,0.0,True
kxtruthsocial26apr18t220-0x8cec42fa,KXTRUTHSOCIAL-26APR18-T220,long_spread,TIME_STOP,other,-0.010000000000000009,0.010000000000000009,-0.42000000000001453,-0.42145371437072754,-0.42072685718537106,-0.010000000000000009,True
kxcacpiyoy26apr20t2-0x29c639f7,KXCACPIYOY-26APR20-T2,short_spread,TIME_STOP,inflation,0.01849999999999996,-0.01849999999999996,0.765500000000001,0.7632876038551331,0.764393801927567,-0.01849999999999996,True
kxcacpiyoy26apr20t3-0x1f61db83,KXCACPIYOY-26APR20-T3,long_spread,TIME_STOP,inflation,0.0,0.0,-0.42999999999999766,-0.431691974401474,-0.43084598720073586,0.0,True
kxcacpiyoy26apr20t21-0x1f61db83,KXCACPIYOY-26APR20-T2.1,short_spread,TIME_STOP,inflation,0.0050000000000001155,-0.0050000000000001155,0.4300000000000003,0.42784109711647034,0.42892054855823536,-0.0050000000000001155,True
kxcacpiyoy26apr20t24-0x29c639f7,KXCACPIYOY-26APR20-T2.4,short_spread,TIME_STOP,inflation,0.0784999999999999,-0.0784999999999999,0.5605000000000003,0.5573946833610535,0.5589473416805268,-0.0784999999999999,True
kxcacpiyoy26apr20t23-0x29c639f7,KXCACPIYOY-26APR20-T2.3,short_spread,TIME_STOP,inflation,0.07350000000000001,-0.07350000000000001,0.6005000000000004,0.5987404584884644,0.5996202292442323,-0.07350000000000001,True
kxcacpiyoy26apr20t22-0x1f61db83,KXCACPIYOY-26APR20-T2.2,short_spread,TIME_STOP,inflation,0.030000000000000027,-0.030000000000000027,0.4000000000000001,0.40071478486061096,0.40035739243030555,-0.030000000000000027,True
kxcacpiyoy26apr20t22-0x29c639f7,KXCACPIYOY-26APR20-T2.2,short_spread,TIME_STOP,inflation,0.033499999999999974,-0.033499999999999974,0.7055000000000006,0.6999366879463196,0.7027183439731601,-0.033499999999999974,True
kxcacpiyoy26apr20t18-0x29c639f7,KXCACPIYOY-26APR20-T1.8,short_spread,TIME_STOP,inflation,0.008499999999999952,-0.008499999999999952,0.7655000000000044,0.7632876038551331,0.7643938019275687,-0.008499999999999952,True
kxtruthsocial26apr18b210-0x8cec42fa,KXTRUTHSOCIAL-26APR18-B210,long_spread,TIME_STOP,other,-0.010000000000000009,0.010000000000000009,-0.44000000000000994,-0.4269704222679138,-0.4334852111339619,-0.010000000000000009,True
kxcacpiyoy26apr20t31-0x1f61db83,KXCACPIYOY-26APR20-T3.1,long_spread,TIME_STOP,inflation,-0.0050000000000000044,0.0050000000000000044,-0.45999999999999874,-0.4611300826072693,-0.460565041303634,-0.0050000000000000044,True
kxtruthsocial26apr18b169-0x8cec42fa,KXTRUTHSOCIAL-26APR18-B169,long_spread,TIME_STOP,other,-0.010000000000000009,0.010000000000000009,-0.39000000000000595,-0.4004676043987274,-0.39523380219936666,-0.010000000000000009,True
kxtruthsocial26apr18b89-0xfe0744d8,KXTRUTHSOCIAL-26APR18-B89,long_spread,TIME_STOP,other,0.015000000000000013,-0.015000000000000013,-0.47500000000001,-0.47488662600517273,-0.4749433130025914,0.015000000000000013,True
kxtruthsocial26apr18b189-0x8cec42fa,KXTRUTHSOCIAL-26APR18-B189,long_spread,TIME_STOP,other,-0.010000000000000009,0.010000000000000009,-0.4200000000000042,-0.42145371437072754,-0.42072685718536584,-0.010000000000000009,True
kxcacpiyoy26apr20t32-0x1f61db83,KXCACPIYOY-26APR20-T3.2,long_spread,TIME_STOP,inflation,-0.0050000000000000044,0.0050000000000000044,-0.47999999999999926,-0.47846704721450806,-0.4792335236072537,-0.0050000000000000044,True
kxcacpiyoy26apr20t2-0x1f61db83,KXCACPIYOY-26APR20-T2,short_spread,TIME_STOP,inflation,0.015000000000000013,-0.015000000000000013,0.4599999999999999,0.4588298201560974,0.4594149100780487,-0.015000000000000013,True
kxcacpiyoy26apr20t19-0x29c639f7,KXCACPIYOY-26APR20-T1.9,short_spread,TIME_STOP,inflation,0.008499999999999952,-0.008499999999999952,0.7655000000000001,0.7632876038551331,0.7643938019275666,-0.008499999999999952,True
kxtruthsocial26apr18b109-0xfe0744d8,KXTRUTHSOCIAL-26APR18-B109,long_spread,TIME_STOP,other,0.010000000000000009,-0.010000000000000009,-0.3200000000000056,-0.3462701439857483,-0.33313507199287695,0.010000000000000009,True
kxvotehubtrumpupdown26apr16-0xd2e96e78,KXVOTEHUBTRUMPUPDOWN-26APR16,long_spread,RESOLUTION_EXIT,other,0.0050000000000000044,-0.0050000000000000044,-0.3399999999999957,-0.3411550223827362,-0.3405775111913659,0.0050000000000000044,True
kxtechlayoff26mar20-0x74f19011,KXTECHLAYOFF-26MAR-2.0,long_spread,RESOLUTION_EXIT,other,0.0,0.0,-0.5050000000000044,-0.5114066004753113,-0.5082033002376578,0.0,True
kxkatzout26jan0127jan01-0xb25a93dc,KXKATZOUT-26JAN01-27JAN01,short_spread,RESOLUTION_EXIT,other,0.0,0.0,0.433499999999998,0.43367868661880493,0.43358934330940146,0.0,True
kxdegdpyoyf26apr30t01-0xb0c7a573,KXDEGDPYOYF-26APR30-T0.1,short_spread,TIME_STOP,gdp,0.0,0.0,0.5749999999999983,0.5689884424209595,0.5719942212104789,0.0,True
kxdegdpyoyf26apr30t0-0xb0c7a573,KXDEGDPYOYF-26APR30-T0,short_spread,TIME_STOP,gdp,0.0,0.0,0.6150000000000009,0.6176193356513977,0.6163096678256993,0.0,True
kxpayrolls26aprt30000-0x73f2be73,KXPAYROLLS-26APR-T30000,short_spread,TIME_STOP,other,-0.025000000000000022,0.025000000000000022,0.5400000000000046,0.543113648891449,0.5415568244457267,0.025000000000000022,True
kxezgdpyoyf26apr30t04-0xbf7d903a,KXEZGDPYOYF-26APR30-T0.4,short_spread,TIME_STOP,other,-0.0025000000000000577,0.0025000000000000577,0.7239999999999978,0.7241344451904297,0.7240672225952137,0.0025000000000000577,True
kxpayrolls26aprt50000-0x73f2be73,KXPAYROLLS-26APR-T50000,short_spread,TIME_STOP,other,0.0,0.0,0.47000000000000475,0.46717599034309387,0.4685879951715493,0.0,True
kxpayrolls26aprt20000-0x73f2be73,KXPAYROLLS-26APR-T20000,short_spread,TIME_STOP,other,-0.004999999999999893,0.004999999999999893,0.6150000000000037,0.6171998381614685,0.6160999190807361,0.004999999999999893,True
kxpayrolls26aprt60000-0x73f2be73,KXPAYROLLS-26APR-T60000,short_spread,TIME_STOP,other,0.0,0.0,0.42500000000000476,0.4259793162345886,0.42548965811729667,0.0,True
kxezgdpyoyf26apr30t02-0xbf7d903a,KXEZGDPYOYF-26APR30-T0.2,short_spread,TIME_STOP,other,-0.0025000000000000577,0.0025000000000000577,0.7889999999999969,0.7863724231719971,0.787686211585997,0.0025000000000000577,True
kxpayrolls26aprt25000-0x73f2be73,KXPAYROLLS-26APR-T-25000,short_spread,TIME_STOP,other,0.0050000000000000044,-0.0050000000000000044,0.7800000000000038,0.7781556248664856,0.7790778124332447,-0.0050000000000000044,True
kxmusknw26apr30t600-0xa4e4a9dc,KXMUSKNW-26APR30-T600,short_spread,TIME_STOP,other,0.0,0.0,0.8449999999999982,0.8414663076400757,0.8432331538200369,0.0,True
kxpayrolls26aprt70000-0x73f2be73,KXPAYROLLS-26APR-T70000,short_spread,TIME_STOP,other,0.0,0.0,0.36500000000000465,0.36757370829582214,0.3662868541479134,0.0,True
kxdegdpyoyf26apr30t03-0xb0c7a573,KXDEGDPYOYF-26APR30-T0.3,short_spread,TIME_STOP,gdp,0.004999999999999893,-0.004999999999999893,0.37999999999999606,0.37646302580833435,0.37823151290416523,-0.004999999999999893,True
kxpayrolls26aprt40000-0x73f2be73,KXPAYROLLS-26APR-T40000,short_spread,TIME_STOP,other,-0.004999999999999893,0.004999999999999893,0.4900000000000048,0.4900568425655365,0.4900284212827707,0.004999999999999893,True
kxdegdpyoyf26apr30t02-0xb0c7a573,KXDEGDPYOYF-26APR30-T0.2,short_spread,TIME_STOP,gdp,0.0,0.0,0.5449999999999967,0.5429394245147705,0.5439697122573837,0.0,True
kxukcpiyoy26apr22t4-0x1f61db83,KXUKCPIYOY-26APR22-T4,long_spread,TIME_STOP,inflation,0.0,0.0,-0.41500000000000925,-0.41471150517463684,-0.41485575258732305,0.0,True
kxkatzout26jan0127jan01-0xb25a93dc,KXKATZOUT-26JAN01-27JAN01,short_spread,RESOLUTION_EXIT,other,-0.0005000000000000004,0.0005000000000000004,0.433000000000005,0.43367868661880493,0.43333934330940493,0.0005000000000000004,True
kxvotehubtrumpupdown26apr16-0xd2e96e78,KXVOTEHUBTRUMPUPDOWN-26APR16,long_spread,RESOLUTION_EXIT,other,0.0,0.0,-0.3450000000000103,-0.3456301689147949,-0.3453150844574026,0.0,True
kxtechlayoff26mar20-0x74f19011,KXTECHLAYOFF-26MAR-2.0,long_spread,RESOLUTION_EXIT,other,0.0,0.0,-0.5149999999999962,-0.5212568044662476,-0.5181284022331218,0.0,True
kxpayrolls26junt50000-0x73f2be73,KXPAYROLLS-26JUN-T50000,short_spread,TIME_STOP,other,0.0,0.0,0.39500000000000474,0.3984270691871643,0.3967135345935845,0.0,True
kxpayrolls26mayt50000-0x73f2be73,KXPAYROLLS-26MAY-T50000,short_spread,TIME_STOP,other,0.0050000000000000044,-0.0050000000000000044,0.4400000000000048,0.4447365403175354,0.4423682701587701,-0.0050000000000000044,True
kxpayrolls26mayt20000-0x73f2be73,KXPAYROLLS-26MAY-T20000,short_spread,TIME_STOP,other,-0.014999999999999902,0.014999999999999902,0.5450000000000047,0.543113648891449,0.5440568244457269,0.014999999999999902,True
kxpayrolls26junt10000-0x73f2be73,KXPAYROLLS-26JUN-T10000,short_spread,TIME_STOP,other,0.010000000000000009,-0.010000000000000009,0.5750000000000008,0.5685689449310303,0.5717844724655156,-0.010000000000000009,True
kxpayrolls26mayt60000-0x73f2be73,KXPAYROLLS-26MAY-T60000,short_spread,TIME_STOP,other,-0.010000000000000009,0.010000000000000009,0.3550000000000046,0.35774701833724976,0.3563735091686272,0.010000000000000009,True
kxpayrolls26junt60000-0x73f2be73,KXPAYROLLS-26JUN-T60000,short_spread,TIME_STOP,other,0.0,0.0,0.3450000000000047,0.33867499232292175,0.3418374961614632,0.0,True
kxpayrolls26junt30000-0x73f2be73,KXPAYROLLS-26JUN-T30000,short_spread,TIME_STOP,other,0.010000000000000009,-0.010000000000000009,0.4750000000000036,0.4751940667629242,0.4750970333814639,-0.010000000000000009,True
kxpayrolls26mayt10000-0x73f2be73,KXPAYROLLS-26MAY-T10000,short_spread,TIME_STOP,other,0.0,0.0,0.6100000000000048,0.6094890832901001,0.6097445416450524,0.0,True
kxpayrolls26mayt30000-0x73f2be73,KXPAYROLLS-26MAY-T30000,short_spread,TIME_STOP,other,0.0,0.0,0.5500000000000046,0.5565448999404907,0.5532724499702477,0.0,True
kxvotehubtrumpupdown26apr16-0xd2e96e78,KXVOTEHUBTRUMPUPDOWN-26APR16,long_spread,RESOLUTION_EXIT,other,-0.004999999999999949,0.004999999999999949,-0.3400000000000026,-0.3409722149372101,-0.3404861074686063,-0.004999999999999949,True
kxkatzout26jan0127jan01-0xb25a93dc,KXKATZOUT-26JAN01-27JAN01,short_spread,RESOLUTION_EXIT,other,0.0,0.0,0.4330000000000003,0.43367868661880493,0.4333393433094026,0.0,True
kxtechlayoff26mar20-0x74f19011,KXTECHLAYOFF-26MAR-2.0,long_spread,RESOLUTION_EXIT,other,0.0,0.0,-0.5150000000000056,-0.5212568044662476,-0.5181284022331265,0.0,True
kxcacpiyoy26apr20t3-0x1f61db83,KXCACPIYOY-26APR20-T3,long_spread,TIME_STOP,inflation,0.010000000000000009,-0.010000000000000009,-0.43999999999999745,-0.43632182478904724,-0.4381609123945224,0.010000000000000009,True
kxcacpiyoy26apr20t22-0x1f61db83,KXCACPIYOY-26APR20-T2.2,short_spread,TIME_STOP,inflation,0.0,0.0,0.4000000000000003,0.40071478486061096,0.40035739243030566,0.0,True
kxcacpiyoy26apr20t2-0x29c639f7,KXCACPIYOY-26APR20-T2,short_spread,TIME_STOP,inflation,-0.0024999999999999467,0.0024999999999999467,0.7630000000000005,0.7632876038551331,0.7631438019275667,0.0024999999999999467,True
kxcacpiyoy26apr20t22-0x29c639f7,KXCACPIYOY-26APR20-T2.2,short_spread,TIME_STOP,inflation,-0.0024999999999999467,0.0024999999999999467,0.7030000000000006,0.6995062232017517,0.7012531116008762,0.0024999999999999467,True
kxcacpiyoy26apr20t31-0x1f61db83,KXCACPIYOY-26APR20-T3.1,long_spread,TIME_STOP,inflation,0.0,0.0,-0.45999999999999874,-0.4611300826072693,-0.460565041303634,0.0,True
kxtruthsocial26apr18b210-0x8cec42fa,KXTRUTHSOCIAL-26APR18-B210,long_spread,TIME_STOP,other,0.034999999999999976,-0.034999999999999976,-0.4750000000000101,-0.47816020250320435,-0.4765801012516072,0.034999999999999976,True
kxcacpiyoy26apr20t24-0x29c639f7,KXCACPIYOY-26APR20-T2.4,short_spread,TIME_STOP,inflation,-0.0024999999999999467,0.0024999999999999467,0.5580000000000004,0.5573946833610535,0.5576973416805269,0.0024999999999999467,True
kxcacpiyoy26apr20t19-0x29c639f7,KXCACPIYOY-26APR20-T1.9,short_spread,TIME_STOP,inflation,-0.0024999999999999467,0.0024999999999999467,0.7630000000000018,0.7632876038551331,0.7631438019275674,0.0024999999999999467,True
kxukcpiyoy26apr22t35-0xbef75184,KXUKCPIYOY-26APR22-T3.5,long_spread,TIME_STOP,inflation,0.0,0.0,-0.5950000000000099,-0.5896109342575073,-0.5923054671287586,0.0,True
kxcacpiyoy26apr20t23-0x29c639f7,KXCACPIYOY-26APR20-T2.3,short_spread,TIME_STOP,inflation,-0.0024999999999999467,0.0024999999999999467,0.5980000000000004,0.5987404584884644,0.5983702292442323,0.0024999999999999467,True
kxtruthsocial26apr18b109-0xfe0744d8,KXTRUTHSOCIAL-26APR18-B109,long_spread,TIME_STOP,other,-0.015000000000000013,0.015000000000000013,-0.3050000000000053,-0.3445638418197632,-0.3247819209098842,-0.015000000000000013,True
kxcacpiyoy26apr20t32-0x1f61db83,KXCACPIYOY-26APR20-T3.2,long_spread,TIME_STOP,inflation,0.0,0.0,-0.47999999999999915,-0.47846704721450806,-0.4792335236072536,0.0,True
kxtruthsocial26apr18t220-0x8cec42fa,KXTRUTHSOCIAL-26APR18-T220,long_spread,TIME_STOP,other,0.044999999999999984,-0.044999999999999984,-0.4650000000000148,-0.471904456615448,-0.46845222830773137,0.044999999999999984,True
kxtruthsocial26apr18b169-0x8cec42fa,KXTRUTHSOCIAL-26APR18-B169,long_spread,TIME_STOP,other,0.03500000000000003,-0.03500000000000003,-0.4250000000000046,-0.4349948763847351,-0.42999743819236985,0.03500000000000003,True
kxcacpiyoy26apr20t25-0x29c639f7,KXCACPIYOY-26APR20-T2.5,short_spread,TIME_STOP,inflation,-0.0024999999999999467,0.0024999999999999467,0.43300000000000055,0.43372419476509094,0.4333620973825457,0.0024999999999999467,True
kxukcpiyoy26apr22t3-0x1f61db83,KXUKCPIYOY-26APR22-T3,short_spread,TIME_STOP,inflation,0.0,0.0,0.3449999999999845,0.33995676040649414,0.3424783802032393,0.0,True
kxtruthsocial26apr18t80-0xfe0744d8,KXTRUTHSOCIAL-26APR18-T80,long_spread,TIME_STOP,other,-0.015000000000000013,0.015000000000000013,-0.4900000000000147,-0.4932231903076172,-0.4916115951538159,-0.015000000000000013,True
kxcacpiyoy26apr20t21-0x29c639f7,KXCACPIYOY-26APR20-T2.1,short_spread,TIME_STOP,inflation,-0.0024999999999999467,0.0024999999999999467,0.7330000000000015,0.7346825003623962,0.7338412501811988,0.0024999999999999467,True
kxtruthsocial26apr18b189-0x8cec42fa,KXTRUTHSOCIAL-26APR18-B189,long_spread,TIME_STOP,other,0.03999999999999998,-0.03999999999999998,-0.4600000000000013,-0.4662773907184601,-0.4631386953592307,0.03999999999999998,True
kxtruthsocial26apr18b89-0xfe0744d8,KXTRUTHSOCIAL-26APR18-B89,long_spread,TIME_STOP,other,-0.015000000000000013,0.015000000000000013,-0.4600000000000102,-0.4662773907184601,-0.46313869535923513,-0.015000000000000013,True
kxcacpiyoy26apr20t18-0x29c639f7,KXCACPIYOY-26APR20-T1.8,short_spread,TIME_STOP,inflation,-0.0024999999999999467,0.0024999999999999467,0.7630000000000017,0.7632876038551331,0.7631438019275674,0.0024999999999999467,True
kxcacpiyoy26apr20t21-0x1f61db83,KXCACPIYOY-26APR20-T2.1,short_spread,TIME_STOP,inflation,0.0,0.0,0.4300000000000001,0.42784109711647034,0.42892054855823525,0.0,True
kxcacpiyoy26apr20t2-0x1f61db83,KXCACPIYOY-26APR20-T2,short_spread,TIME_STOP,inflation,0.0,0.0,0.46,0.4588298201560974,0.4594149100780487,0.0,True
kxkatzout26jan0127jan01-0xb25a93dc,KXKATZOUT-26JAN01-27JAN01,short_spread,RESOLUTION_EXIT,other,0.0,0.0,0.4329999999999981,0.43367868661880493,0.4333393433094015,0.0,True
kxvotehubtrumpupdown26apr16-0xd2e96e78,KXVOTEHUBTRUMPUPDOWN-26APR16,long_spread,RESOLUTION_EXIT,other,0.004999999999999949,-0.004999999999999949,-0.3449999999999957,-0.34638136625289917,-0.34569068312644746,0.004999999999999949,True
kxtechlayoff26mar20-0x74f19011,KXTECHLAYOFF-26MAR-2.0,long_spread,RESOLUTION_EXIT,other,-0.015000000000000013,0.015000000000000013,-0.500000000000004,-0.5066912770271301,-0.5033456385135671,-0.015000000000000013,True
kxgdp26apr30t20-0x0535dc99,KXGDP-26APR30-T2.0,short_spread,MOMENTUM,gdp,-0.012500000000000011,0.012500000000000011,0.31849999999999723,0.3220268487930298,0.3202634243965135,0.012500000000000011,True
kxgdp26apr30t10-0x88d5a8b1,KXGDP-26APR30-T1.0,short_spread,MOMENTUM,gdp,-0.013000000000000012,0.013000000000000012,0.7979999999999993,0.7949649691581726,0.7964824845790859,0.013000000000000012,True
